1,0,-0,Dragon (5,1) -> (4,3)
2,0,0,Dragon (5,1) -> (4,3)
3,0,-0,Dragon (5,1) -> (4,3)
4,0,0,Dragon (5,1) -> (4,3)
5,0,-0,Dragon (5,1) -> (4,3)
6,0,0,Dragon (5,1) -> (4,3)
7,2,-0,Dragon (5,1) -> (4,3)
